MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,LotConfig,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,FrstFlrSF,BsmtFinSF2_Flag,LandSlope_Gtl,LandSlope_Mod,LandSlope_Sev,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,RemodAdd,BuiltYear1,BuiltYear2,BuiltYear3,BuiltYear4,BuiltYear5,BsmtFTM_Flag,GasA_Flag,HasGrg,HasPool,SalePrice
60,4,69.0,103.74005976477939,1,2,1,3,1,1,1,2.0,7,5,1999,1999,1,1,1,1,4,3,1,4,3,1,2,26.343879744638983,0,16.852299546352718,31.272991542223778,5,1,5,44.53088815642464,0,0,2,1,3,1,4,9,1,1,3,1,3,2,22.135943621178654,3,3,0.0,0.0,0,0,0,5,2009,1,1,6.912742820493176,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,12.323855681186558
70,4,69.0,86.60254037844386,1,2,2,1,1,1,1,2.0,6,7,1942,1950,1,1,4,1,3,3,2,3,3,1,4,23.388031127053,0,14.966629547095765,27.76688675382964,2,1,5,38.65229618017538,0,0,1,0,3,1,4,7,1,2,4,1,1,1,14.594519519326424,3,2,0.0,0.0,0,0,0,11,2009,1,1,6.6240652277998935,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,12.086725887897607
60,4,92.0,100.59821071967433,1,1,1,1,1,1,1,2.0,8,5,1994,1994,2,1,1,2,4,3,1,4,3,1,2,27.202941017470888,0,20.615528128088304,34.132096331752024,5,1,5,50.25932749251625,1,0,2,1,4,1,4,8,1,1,3,1,2,3,29.0516780926679,3,3,17.578395831246947,8.831760866327848,0,0,0,12,2006,1,1,7.0925737159746784,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,12.577636201962656
20,4,73.0,93.20944158184835,1,1,1,1,1,1,1,1.0,7,5,2005,2005,1,1,1,2,4,3,1,4,3,3,1,0.0,0,40.19950248448356,40.19950248448356,5,1,5,40.19950248448356,0,0,2,0,3,1,4,7,1,0,0,1,2,3,28.879058156387302,3,3,14.422205101855956,7.681145747868608,0,0,0,4,2006,1,1,7.38770923908104,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,12.354492650648448
160,2,32.0,57.99137866959192,1,1,1,1,1,1,4,2.0,7,5,2004,2004,1,1,1,3,4,3,1,4,3,1,1,0.0,0,31.240998703626616,31.240998703626616,5,1,5,41.32795663954365,0,0,2,0,3,1,4,7,5,0,0,2,1,2,19.493588689617926,3,3,0.0,6.324555320336759,0,0,0,4,2006,1,1,6.883462586413092,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,11.77528972943772
20,4,108.0,114.7736903649961,1,2,1,2,1,1,1,1.0,9,5,2006,2007,2,1,1,3,4,3,1,5,3,1,2,39.64845520319802,0,8.94427190999916,40.64480286580315,5,1,5,40.64480286580315,1,0,2,0,2,1,5,6,1,2,5,1,3,2,28.982753492378876,3,3,20.09975124224178,10.099504938362077,0,0,0,11,2009,1,1,7.409741954080923,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,12.691580461311874
120,4,48.0,83.3966426182733,1,2,1,1,1,1,4,1.0,7,5,2005,2006,1,1,1,3,4,3,1,4,3,1,1,0.0,0,36.98648401781386,36.98648401781386,5,1,5,36.98648401781386,0,0,2,0,2,1,4,6,1,1,4,1,2,2,21.77154105707724,3,3,11.489125293076057,5.916079783099616,0,0,0,9,2006,2,2,7.221105098182496,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,12.218495165528731
20,4,60.0,89.8443097808648,1,1,1,1,1,1,1,1.0,5,5,1994,1995,1,1,1,1,3,4,1,4,4,1,3,27.313000567495326,0,15.620499351813308,31.464265445104548,5,1,5,31.464265445104548,1,0,1,0,3,1,3,5,1,0,0,2,1,2,21.908902300206645,3,3,0.0,8.0,0,0,0,5,2009,1,1,6.897704943128636,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,11.835008964139341
20,2,100.0,109.54451150103323,1,1,1,1,1,1,1,1.0,5,7,1948,2005,1,1,3,1,3,3,2,3,3,1,2,12.0,608,13.114877048604,30.397368307141328,5,1,5,33.49626844888845,1,0,1,0,2,1,4,6,1,0,0,1,1,2,22.978250586152114,3,3,0.0,6.0,4,0,0,5,2008,1,1,7.022868086082641,24.657656011875904,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,11.898187865760873
20,4,69.0,84.57541013793548,1,1,1,1,1,1,1,1.0,6,5,1991,1991,1,1,2,2,3,3,2,4,3,1,2,34.64101615137755,0,8.831760866327848,35.749125863438955,4,1,5,35.9722114972099,1,0,2,0,3,1,4,6,1,0,0,1,2,2,22.271057451320086,3,3,10.583005244258363,7.14142842854285,4,0,0,6,2008,1,1,7.165493475060845,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,12.096257779522967
20,4,100.0,132.28756555322954,1,1,1,1,7,1,1,1.0,7,8,1959,2002,1,1,7,1,4,4,1,4,3,3,2,37.49666651850535,0,22.271057451320086,43.61192497471305,3,1,5,43.61192497471305,1,0,2,0,3,1,5,7,1,2,3,1,3,2,23.811761799581316,3,3,0.0,14.38749456993816,0,0,0,5,2010,1,1,7.550661243105336,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,12.721885810807203
20,4,68.0,93.8829057922687,1,1,1,1,1,1,1,1.0,7,5,2005,2007,1,1,1,2,4,3,1,4,3,1,2,30.4138126514911,0,18.681541692269406,35.6931365951495,5,1,5,35.6931365951495,1,0,2,0,3,1,4,6,1,0,0,1,2,2,22.538855339169288,3,3,16.24807680927192,9.899494936611665,0,0,0,1,2007,2,2,7.149916836132109,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,12.220961258023925
60,4,69.0,97.83659846908007,1,2,1,1,1,1,1,2.0,8,5,1990,1990,1,1,4,2,4,3,1,5,3,1,2,21.95449840010015,0,31.160872901765767,38.118237105091836,5,1,5,53.009433122794285,0,0,2,1,4,1,4,9,1,1,5,1,2,2,27.386127875258307,4,3,22.360679774997898,0.0,0,0,0,6,2007,1,1,7.2813856635702825,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,12.618182296357007
60,4,108.0,121.54834429147935,1,2,1,2,1,1,1,2.0,9,5,1999,1999,1,1,1,2,4,3,1,4,3,1,1,0.0,0,37.322915213043046,37.322915213043046,5,1,5,50.98038838612354,0,0,2,1,4,1,4,10,1,1,3,3,3,3,27.910571473905726,3,3,25.84569596664017,5.477225575051661,0,0,0,5,2010,1,1,7.259819610363186,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,12.716402146247475
20,4,60.0,90.49861877399013,1,1,1,1,1,1,1,1.0,4,6,1954,1954,2,1,4,1,3,3,2,3,3,1,5,27.055498516937366,0,14.696938456699069,30.789608636681304,5,1,5,30.789608636681304,1,0,1,0,3,1,3,5,1,1,3,2,1,1,16.73320053068151,3,3,0.0,6.0,0,0,0,10,2007,1,1,6.854354502255021,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,11.686878772093667
60,4,85.0,105.23782589924595,1,1,1,1,1,1,1,2.0,6,5,1969,1969,1,1,2,1,3,3,2,2,3,2,3,22.360679774997898,276,13.2664991614216,30.854497241083024,3,1,5,45.95650117230423,0,0,2,1,4,1,3,9,1,2,4,1,1,2,24.0,3,3,16.73320053068151,0.0,0,0,0,6,2008,1,1,6.9957661563048505,16.61324772583615,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,12.239990863733635
20,4,61.0,101.1236866416568,1,2,1,1,1,1,1,1.0,8,5,2008,2008,1,1,1,3,4,3,1,5,3,4,1,0.0,0,40.27406113120453,40.27406113120453,5,1,5,40.3732584763727,1,0,2,0,3,1,5,8,1,1,4,1,2,3,29.32575659723036,3,3,13.114877048604,6.48074069840786,0,0,0,1,2009,1,1,7.396335293800808,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,12.596400426884427
120,5,47.0,65.0384501660364,1,1,1,2,1,1,4,1.0,7,5,2006,2007,1,1,1,1,4,3,1,5,4,1,1,0.0,0,36.76955262170047,36.76955262170047,5,1,5,36.76955262170047,0,0,2,0,2,1,4,5,1,1,4,1,2,2,21.587033144922902,3,3,0.0,15.524174696260024,0,0,0,4,2007,2,2,7.20934025660291,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,12.249610947544657
20,4,69.0,121.57713600837947,1,3,1,3,1,1,1,1.0,8,5,2001,2002,2,1,1,2,4,3,1,4,3,4,1,0.0,0,41.86884283091664,41.86884283091664,5,1,5,42.2729227756965,0,0,2,0,3,1,4,7,1,1,3,1,2,3,27.349588662354687,3,3,14.071247279470288,12.24744871391589,0,0,0,8,2006,1,1,7.488293515159428,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,12.524526376648708
20,4,75.0,101.0692831675381,1,1,2,1,1,1,1,1.0,4,5,1954,1954,2,1,4,2,3,3,1,3,3,1,3,22.181073012818835,0,19.28730152198591,29.393876913398138,5,1,5,30.789608636681304,0,0,1,0,3,1,3,5,1,0,0,1,1,1,15.748015748023622,3,3,0.0,0.0,0,0,0,2,2007,1,1,6.854354502255021,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,11.617285480294472
20,4,70.0,91.6515138991168,1,1,1,1,1,1,1,1.0,6,3,1957,1957,2,1,7,1,3,3,2,3,3,1,3,13.74772708486752,661,25.059928172283335,38.44476557348217,4,1,5,38.44476557348217,1,0,1,1,3,1,3,6,1,2,4,1,2,2,21.02379604162864,3,3,10.677078252031311,0.0,0,0,0,6,2009,1,1,7.298445101508147,25.709920264364882,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,11.960811288962345
20,4,69.0,81.40638795573723,1,2,1,2,2,1,1,1.0,3,6,1949,1950,2,1,1,1,3,3,2,0,0,0,0,0.0,0,0.0,0.0,3,0,5,26.832815729997478,0,0,1,0,2,1,3,4,1,0,0,2,1,1,16.941074346097416,2,3,0.0,0.0,0,0,0,7,2008,1,1,6.579251212010101,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,11.191341840842766
60,4,107.0,100.92571525632107,1,2,1,1,1,1,1,2.0,7,5,1992,1992,1,1,2,1,4,3,1,4,3,1,2,25.96150997149434,0,8.717797887081348,27.386127875258307,5,1,5,43.8520238985614,1,0,2,1,3,1,4,8,1,1,3,1,2,2,23.748684174075834,3,3,15.491933384829668,6.244997998398398,0,0,0,6,2010,1,1,6.966967138613983,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,12.154779351142624
30,4,50.0,73.00684899377592,1,1,3,1,1,1,1,1.0,4,7,1940,1950,2,1,1,1,2,3,2,3,3,1,5,16.73320053068151,0,11.832159566199232,20.493901531919196,4,1,5,26.60826939130014,0,0,1,0,2,1,2,5,1,0,0,0,0,0,0.0,0,3,12.806248474865697,0.0,0,0,0,12,2009,1,1,6.56244409369372,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,11.320553572322773
20,4,75.0,99.92997548283498,1,1,1,1,1,1,1,1.0,8,5,2006,2007,1,1,1,2,4,3,1,5,3,3,1,0.0,0,42.36744032862972,42.36744032862972,5,1,5,42.36744032862972,0,0,2,0,2,1,4,7,1,1,4,1,2,3,29.916550603303182,3,3,0.0,7.0,0,0,0,2,2007,2,2,7.492760300922379,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,11.898187865760873
30,2,40.0,60.29925372672534,1,1,1,1,1,1,1,1.0,4,4,1922,1950,1,1,10,1,3,3,3,3,2,1,1,0.0,0,28.21347195933177,28.21347195933177,2,0,5,28.21347195933177,0,0,1,0,2,1,3,5,1,0,0,0,0,0,0.0,0,1,0.0,0.0,1,0,0,1,2008,1,1,6.679599185844383,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,10.915088464214607
30,3,70.0,65.34523701081817,1,1,2,1,1,1,1,1.0,3,6,1931,2006,1,1,3,1,3,3,3,3,3,1,5,23.323807579381203,0,0.0,23.323807579381203,5,1,5,27.820855486487112,0,0,1,0,3,1,4,6,1,0,0,0,0,0,0.0,0,3,0.0,0.0,0,0,0,5,2007,1,1,6.651571873589727,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,11.27720313144916
20,4,60.0,81.24038404635961,1,1,1,1,1,1,1,1.0,5,9,1982,2008,1,1,1,1,4,4,2,3,3,1,3,25.317977802344327,0,13.228756555322953,28.5657137141714,5,1,5,28.5657137141714,0,1,1,0,3,1,4,5,1,1,5,1,1,1,16.24807680927192,3,3,0.0,0.0,1,0,0,10,2008,1,1,6.704414354964107,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,11.779128505744886
50,2,60.0,102.17631819555841,1,1,1,2,1,1,1,1.8,6,7,1920,1950,1,1,7,1,4,4,3,4,3,1,5,22.20360331117452,0,31.89043743820395,38.8587184554509,5,1,5,52.839379254491625,0,0,2,0,5,1,3,8,4,2,3,2,1,2,22.80350850198276,3,3,0.0,23.388031127053,1,2,1150,6,2008,1,1,7.367708572374371,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,12.4529327234617
60,4,63.0,95.31002045955084,1,2,1,1,1,1,1,2.0,7,5,1998,1998,2,1,1,1,3,3,1,4,3,1,1,0.0,0,30.577769702841312,30.577769702841312,4,1,5,40.39801975344831,0,0,2,1,3,1,3,8,1,1,3,1,3,2,21.494185260204677,3,3,0.0,5.291502622129181,0,0,0,6,2006,1,1,6.86171134048073,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,12.081076155355488
20,4,85.0,100.0,1,1,1,1,1,1,1,1.0,8,5,2006,2006,2,1,1,3,4,3,1,4,4,3,1,0.0,0,39.84971769034255,39.84971769034255,5,1,5,39.84971769034255,0,0,2,0,3,1,4,7,1,1,4,1,2,3,28.722813232690143,3,3,12.0,6.708203932499369,0,0,0,12,2007,1,1,7.370230641807081,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,12.332705296463539
80,4,55.0,103.82677881933928,1,2,1,1,1,1,1,4.0,5,5,1976,1976,1,1,3,1,3,3,2,3,3,3,3,21.97726097583591,0,20.688160865577203,30.18277654557314,4,1,5,30.886890422961002,0,0,1,0,3,1,3,6,1,0,0,2,1,2,24.0,3,3,0.0,0.0,0,0,0,7,2006,1,1,6.860663671448287,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,11.794337924408413
20,4,67.0,94.2178327069775,1,1,1,1,1,1,1,1.0,4,6,1938,1958,1,1,3,1,3,3,2,3,3,2,3,26.267851073127396,0,11.224972160321824,28.5657137141714,5,1,5,28.5657137141714,1,0,1,0,2,1,3,3,1,1,4,2,1,1,16.97056274847714,2,3,0.0,0.0,0,0,0,5,2009,1,1,6.704414354964107,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,11.512925464970229
50,2,60.0,84.8528137423857,1,1,1,2,1,1,1,1.8,5,6,1938,1995,1,1,4,1,3,3,2,3,3,1,1,0.0,0,28.337254630609507,28.337254630609507,5,1,5,36.87817782917155,0,0,1,1,2,1,4,6,1,0,0,2,1,1,17.233687939614086,3,3,0.0,8.06225774829855,1,0,0,7,2006,1,1,6.688354713946762,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,11.740061037553975
160,2,24.0,48.662100242385755,1,1,1,1,1,1,4,2.0,5,6,1970,1970,1,1,2,1,3,3,2,3,3,1,5,27.65863337187866,0,0.0,27.65863337187866,3,1,5,36.945906403822335,0,0,1,1,3,1,3,7,2,0,0,1,1,2,20.97617696340303,3,3,0.0,6.0,0,0,0,5,2009,1,1,6.639875833826536,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,11.736069016284437
20,4,80.0,98.2344135219425,1,1,1,1,1,1,1,1.0,6,5,1977,1977,1,1,5,2,3,3,2,4,3,1,3,26.19160170741759,0,25.768197453450252,36.742346141747674,3,1,5,36.52396473549935,0,1,2,0,2,1,3,6,1,1,3,1,2,2,25.099800796022265,3,3,0.0,4.0,0,0,0,4,2009,1,1,7.195937226475569,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,12.031123843065632
90,4,87.0,96.15612304996495,1,2,1,1,2,1,3,1.0,5,5,1973,1973,1,1,5,2,3,3,2,3,3,1,1,0.0,0,40.69397989875161,40.69397989875161,3,1,5,40.69397989875161,0,0,2,0,4,2,3,8,1,0,0,2,1,2,22.494443758403985,3,3,0.0,14.52583904633395,0,0,0,11,2008,1,1,7.412160334945205,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,11.813030057420567
30,2,153.0,64.17164482853778,1,2,2,2,2,1,1,1.0,4,4,1941,1950,1,1,4,1,3,3,2,3,3,1,1,0.0,0,26.324893162176366,26.324893162176366,2,0,4,26.324893162176366,0,0,1,0,2,1,2,4,1,0,0,0,0,0,0.0,0,1,0.0,4.47213595499958,0,0,0,3,2006,1,1,6.541029999189903,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,10.868568448579715
60,4,95.0,115.97413504743201,1,2,1,2,1,1,1,2.0,7,5,2002,2002,1,1,1,1,4,3,1,4,3,1,2,26.457513110645905,0,14.696938456699069,30.265491900843113,5,1,5,43.139309220245984,1,0,2,1,3,1,4,8,1,0,0,3,2,2,22.181073012818835,3,3,12.083045973594572,9.539392014169456,0,0,0,6,2006,1,1,6.824373670043086,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,12.206072645530174
20,4,120.0,97.77525249264254,1,2,1,2,1,1,1,1.0,5,7,1972,1972,2,1,3,1,3,4,2,3,3,2,5,18.973665961010276,0,22.44994432064365,29.393876913398138,5,1,5,29.393876913398138,0,0,1,0,3,1,3,5,1,0,0,1,2,1,16.97056274847714,3,3,0.0,0.0,0,0,0,6,2006,1,1,6.761572768804055,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,11.763684183317412
20,4,70.0,91.07140056021979,1,1,1,1,1,1,1,1.0,4,5,1971,1971,1,1,3,1,3,3,2,3,3,1,1,0.0,0,29.29163703175362,29.29163703175362,3,1,5,29.5296461204668,0,0,1,0,3,1,3,5,1,0,0,2,1,4,21.908902300206645,3,3,0.0,0.0,4,0,0,6,2007,1,1,6.77078942390898,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,11.719939634354555
20,4,66.0,117.0256382165891,1,1,1,1,6,1,1,1.0,6,5,2003,2004,1,1,1,1,3,3,1,4,3,1,2,28.53068523537421,0,17.320508075688775,33.37663853655727,5,1,5,33.37663853655727,1,0,1,0,3,1,4,6,1,0,0,2,1,2,24.0,3,3,0.0,8.831760866327848,0,0,0,7,2008,1,1,7.01571242048723,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,11.951180395901384
60,4,69.0,96.82458365518542,1,1,1,1,1,1,1,2.0,8,5,2002,2002,1,1,1,2,4,3,1,4,3,1,1,0.0,0,35.832945734337834,35.832945734337834,5,1,5,46.57252408878007,0,0,2,1,3,1,4,7,1,1,4,1,2,2,25.436194683953808,3,3,13.856406460551018,9.327379053088816,0,0,0,8,2007,1,1,7.157735484249907,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,12.339291489316397
50,4,57.0,86.93675862372602,1,1,2,1,1,1,1,1.8,6,6,1928,1950,1,1,7,1,3,3,3,3,3,1,1,0.0,0,29.93325909419153,29.93325909419153,4,1,5,43.73785545725808,0,0,1,1,3,1,3,9,1,1,3,2,1,2,18.49324200890693,2,3,0.0,0.0,0,0,0,3,2009,1,1,7.066466970136958,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,12.083905011555967
60,4,85.0,105.3707739366092,1,2,1,2,1,1,1,2.0,7,5,2006,2006,1,1,1,1,4,3,1,4,3,1,1,0.0,0,26.981475126464083,26.981475126464083,5,1,5,38.157568056677825,0,0,2,1,3,1,4,8,1,1,3,1,3,2,20.97617696340303,3,3,0.0,0.0,0,0,0,7,2007,2,2,6.590301048196686,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,11.956553034172742
30,2,50.0,77.45966692414834,1,1,1,1,1,1,1,1.0,4,4,1920,1950,2,1,3,1,3,3,1,3,3,1,3,15.811388300841896,0,26.645825188948457,30.983866769659336,4,1,4,30.983866769659336,0,0,1,0,2,1,2,5,1,0,0,2,1,1,17.549928774784245,3,3,0.0,0.0,0,0,0,7,2007,1,1,6.866933284461882,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,11.594505451962652
20,4,69.0,144.15616532080756,1,3,1,3,5,1,1,1.0,7,7,1968,2003,2,1,7,1,3,3,2,3,3,1,4,17.233687939614086,68,34.68429039204925,39.59797974644666,3,1,5,46.4327470649756,0,0,2,0,3,1,3,9,1,1,4,1,2,2,22.538855339169288,3,3,0.0,8.94427190999916,0,0,0,6,2006,1,1,7.6760099320288875,8.246211251235321,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,12.478006361013815
20,4,93.0,123.71741995369932,1,2,3,2,1,1,1,1.0,8,5,2006,2007,1,1,1,3,4,3,1,5,3,4,2,8.94427190999916,0,40.64480286580315,41.617304093369626,5,1,5,42.14261501141095,1,0,2,0,3,1,4,7,1,1,4,1,3,3,26.68332812825267,3,3,0.0,0.0,0,0,0,5,2007,2,2,7.4821189235521155,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,12.554836882168736
20,4,69.0,127.26350615946427,1,4,4,1,1,1,1,1.0,7,5,1998,1998,1,1,1,1,4,3,1,4,3,4,2,37.986839826445156,0,6.244997998398398,38.49675310984031,5,1,5,38.65229618017538,1,0,2,0,3,1,4,5,1,1,2,1,2,2,22.67156809750927,3,3,20.049937655763422,5.0,0,0,0,8,2007,1,1,7.309212365692763,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,12.2783933071098
